"user_id","country","gender","device","test_group","conversion","total_spent"
"1000163","Brazil","Female","Android","Treatment","0","0.00"
"1000164","Brazil","Female","Android","Treatment","0","0.00"
"1000165","United Kingdom","Male","iOS","Treatment","0","0.00"
"1000166","Germany","Male","Android","Control","0","0.00"
"1000167","Brazil","Female","Android","Control","0","0.00"
"1000168","Brazil","Female","Android","Control","0","0.00"
"1000169","USA","Other","iOS","Control","0","0.00"
"1000170","USA","Male","Android","Treatment","0","0.00"
"1000171","USA","Male","iOS","Control","0","0.00"
"1000172","USA","","iOS","Control","0","0.00"
"1000173","USA","Female","iOS","Control","0","0.00"
"1000174","Turkey","Male","Android","Treatment","0","0.00"
"1000175","Australia","Female","iOS","Control","0","0.00"
"1000177","Germany","Female","Android","Control","0","0.00"
"1000178","USA","Male","iOS","Treatment","0","0.00"
"1000179","USA","Male","Android","Treatment","0","0.00"
"1000180","USA","Male","iOS","Treatment","0","0.00"
"1000181","USA","Female","iOS","Control","0","0.00"
"1000182","Turkey","Female","Android","Treatment","0","0.00"
"1000183","Mexico","Male","Android","Treatment","0","0.00"
"1000184","Spain","Male","Android","Control","0","0.00"
"1000186","Mexico","Female","Android","Control","0","0.00"
"1000187","","Male","iOS","Treatment","0","0.00"
"1000188","USA","Male","Android","Treatment","0","0.00"
"1000189","Canada","","iOS","Treatment","0","0.00"
"1000190","United Kingdom","Male","iOS","Control","0","0.00"
"1000191","France","Female","Android","Treatment","0","0.00"
"1000192","Spain","Female","iOS","Control","0","0.00"
"1000193","Brazil","Female","Android","Treatment","0","0.00"
"1000194","Mexico","Female","Android","Control","0","0.00"
"1000195","United Kingdom","Female","Android","Control","0","0.00"
"1000196","Mexico","Male","Android","Control","0","0.00"
"1000197","Turkey","Female","Android","Treatment","0","0.00"
"1000198","USA","Male","Android","Control","0","0.00"
"1000199","Mexico","Female","iOS","Treatment","0","0.00"
"1000201","Canada","Female","iOS","Treatment","0","0.00"
"1000202","Mexico","Male","Android","Control","0","0.00"
"1000203","Germany","Male","Android","Control","0","0.00"
"1000204","Germany","Male","Android","Treatment","0","0.00"
"1000205","Brazil","","Android","Control","0","0.00"
"1000206","USA","Female","iOS","Control","0","0.00"
"1000207","Turkey","Female","Android","Control","0","0.00"
"1000208","USA","Female","iOS","Control","0","0.00"
"1000209","Spain","","Android","Treatment","0","0.00"
"1000210","France","Female","iOS","Control","0","0.00"
"1000211","USA","Male","Android","Treatment","0","0.00"
"1000212","Mexico","Female","Android","Control","0","0.00"
"1000213","Australia","Male","iOS","Treatment","0","0.00"
"1000214","France","Female","Android","Treatment","0","0.00"
"1000215","","Male","iOS","Treatment","0","0.00"
"1000216","USA","Male","iOS","Treatment","0","0.00"
"1000217","Brazil","","Android","Treatment","0","0.00"
"1000218","USA","Female","Android","Treatment","0","0.00"
"1000219","Spain","Female","Android","Control","0","0.00"
"1000220","USA","","iOS","Control","0","0.00"
"1000221","Germany","Male","Android","Control","0","0.00"
"1000222","USA","Male","Android","Control","0","0.00"
"1000223","Germany","Male","iOS","Control","0","0.00"
"1000224","United Kingdom","Female","Android","Control","0","0.00"
"1000225","USA","Male","Android","Treatment","0","0.00"
"1000226","Canada","Male","","Control","0","0.00"
"1000227","United Kingdom","Female","iOS","Control","0","0.00"
"1000228","USA","Female","iOS","Treatment","0","0.00"
"1000229","USA","Male","iOS","Control","0","0.00"
"1000230","Brazil","Other","iOS","Treatment","0","0.00"
"1000231","France","Female","iOS","Treatment","0","0.00"
"1000232","Brazil","Female","Android","Treatment","0","0.00"
"1000233","Mexico","Male","Android","Control","0","0.00"
"1000234","United Kingdom","Male","Android","Treatment","0","0.00"
"1000235","France","Male","iOS","Control","0","0.00"
"1000236","Brazil","Male","iOS","Treatment","0","0.00"
"1000238","USA","Male","iOS","Treatment","0","0.00"
"1000239","Turkey","Female","Android","Control","0","0.00"
"1000240","Canada","Male","iOS","Treatment","0","0.00"
"1000241","Brazil","","Android","Control","0","0.00"
"1000242","Brazil","Male","Android","Treatment","0","0.00"
"1000243","USA","Female","Android","Control","0","0.00"
"1000244","USA","Male","Android","Treatment","0","0.00"
"1000245","Mexico","Female","Android","Control","0","0.00"
"1000246","Turkey","Female","iOS","Treatment","0","0.00"
"1000247","France","Female","Android","Control","0","0.00"
"1000248","France","Male","Android","Control","0","0.00"
"1000249","United Kingdom","Female","","Control","0","0.00"
"1000250","France","Female","Android","Treatment","0","0.00"
"1000251","USA","Male","Android","Control","0","0.00"
"1000252","Turkey","Female","iOS","Control","0","0.00"
"1000254","Spain","Male","Android","Treatment","0","0.00"
"1000255","France","","Android","Treatment","0","0.00"
"1000256","USA","","iOS","Treatment","0","0.00"
"1000257","United Kingdom","Female","Android","Treatment","0","0.00"
"1000258","Canada","Female","iOS","Control","0","0.00"
"1000259","Brazil","Male","Android","Control","0","0.00"
"1000260","USA","Female","Android","Treatment","0","0.00"
"1000262","Mexico","Male","Android","Control","0","0.00"
"1000263","USA","Male","Android","Treatment","0","0.00"
"1000264","Brazil","Female","Android","Control","0","0.00"
"1000265","USA","Female","Android","Control","0","0.00"
"1000266","United Kingdom","Male","Android","Treatment","0","0.00"
"1000267","USA","Male","iOS","Treatment","0","0.00"
"1000268","Brazil","Female","Android","Control","0","0.00"
"1000270","Australia","Female","iOS","Control","0","0.00"
"1000271","Mexico","Male","Android","Control","0","0.00"
"1000272","France","Male","iOS","Treatment","0","0.00"
"1000273","Germany","Female","iOS","Treatment","0","0.00"
"1000274","Germany","Male","iOS","Control","0","0.00"
"1000275","USA","Male","iOS","Control","0","0.00"
"1000276","Brazil","Male","iOS","Control","0","0.00"
"1000277","Brazil","Female","Android","Control","0","0.00"
"1000278","Germany","","iOS","Control","0","0.00"
"1000279","USA","Male","Android","Control","0","0.00"
"1000280","Mexico","Female","Android","Control","0","0.00"
"1000281","USA","Male","Android","Treatment","0","0.00"
"1000282","Mexico","Male","Android","Treatment","0","0.00"
"1000283","USA","Male","iOS","Treatment","0","0.00"
"1000284","Brazil","","iOS","Treatment","0","0.00"
"1000285","","Female","iOS","Control","0","0.00"
"1000286","USA","Male","iOS","Control","0","0.00"
"1000287","Germany","Female","iOS","Treatment","0","0.00"
"1000288","Turkey","Female","iOS","Control","0","0.00"
"1000289","Germany","Male","Android","Treatment","0","0.00"
"1000290","France","Male","iOS","Control","0","0.00"
"1000291","Spain","Male","iOS","Control","0","0.00"
"1000292","Spain","","Android","Control","0","0.00"
"1000294","Mexico","Female","Android","Treatment","0","0.00"
"1000295","USA","Female","Android","Treatment","0","0.00"
"1000296","USA","Male","Android","Control","0","0.00"
"1000297","Brazil","","Android","Treatment","0","0.00"
"1000298","Canada","Female","Android","Control","0","0.00"
"1000299","France","Male","iOS","Treatment","0","0.00"
"1000300","Mexico","Female","Android","Control","0","0.00"
"1000301","Turkey","Female","iOS","Treatment","0","0.00"
"1000302","Brazil","Female","iOS","Control","0","0.00"
"1000303","Germany","Female","iOS","Treatment","0","0.00"
"1000304","USA","Male","Android","Control","0","0.00"
"1000305","USA","Female","Android","Control","0","0.00"
"1000306","France","Female","Android","Control","0","0.00"
"1000307","Brazil","Male","Android","Control","0","0.00"
"1000308","Brazil","Male","Android","Control","0","0.00"
"1000309","USA","Female","iOS","Treatment","0","0.00"
"1000310","Brazil","Female","Android","Treatment","0","0.00"
"1000311","Brazil","Female","iOS","Control","0","0.00"
"1000312","Mexico","Female","iOS","Treatment","0","0.00"
"1000313","Mexico","Female","iOS","Treatment","0","0.00"
"1000315","Brazil","Female","Android","Control","0","0.00"
"1000316","USA","Female","Android","Control","0","0.00"
"1000317","France","Male","Android","Treatment","0","0.00"
"1000318","USA","Male","Android","Treatment","0","0.00"
"1000319","Australia","Female","Android","Control","0","0.00"
"1000320","USA","Male","Android","Control","0","0.00"
"1000321","USA","Female","Android","Control","0","0.00"
"1000322","Canada","","Android","Treatment","0","0.00"
"1000323","Turkey","Female","Android","Treatment","0","0.00"
"1000325","Mexico","Male","iOS","Control","0","0.00"
"1000326","Turkey","Female","Android","Treatment","0","0.00"
"1000327","USA","Male","Android","Control","0","0.00"
"1000328","Mexico","Female","Android","Treatment","0","0.00"
"1000329","USA","Male","iOS","Treatment","0","0.00"
"1000330","Turkey","Female","Android","Treatment","0","0.00"
"1000331","USA","Male","iOS","Control","0","0.00"
"1000332","USA","Female","iOS","Control","0","0.00"
"1000333","USA","Male","Android","Control","0","0.00"
"1000334","France","Female","iOS","Control","0","0.00"
"1000335","USA","Female","Android","Control","0","0.00"
"1000336","Brazil","Male","Android","Treatment","0","0.00"
"1000337","Mexico","Male","Android","Control","0","0.00"
"1000338","Mexico","Other","iOS","Control","0","0.00"
"1000339","USA","Female","Android","Control","0","0.00"
"1000340","USA","Female","iOS","Treatment","0","0.00"
"1000341","USA","","iOS","Control","0","0.00"
"1000342","Australia","Female","iOS","Treatment","0","0.00"
"1000343","United Kingdom","Other","Android","Control","0","0.00"
"1000344","USA","Female","iOS","Control","0","0.00"
"1000345","United Kingdom","Male","Android","Control","0","0.00"
"1000346","Mexico","Female","iOS","Control","0","0.00"
"1000347","Australia","Other","Android","Control","0","0.00"
"1000348","Brazil","Male","Android","Treatment","0","0.00"
"1000349","Brazil","Male","Android","Treatment","0","0.00"
"1000350","USA","Male","iOS","Treatment","0","0.00"
"1000351","Brazil","Female","Android","Treatment","0","0.00"
"1000352","USA","Female","Android","Control","0","0.00"
"1000353","Mexico","","Android","Control","0","0.00"
"1000354","Brazil","Female","iOS","Treatment","0","0.00"
"1000355","France","Male","Android","Control","0","0.00"
"1000356","United Kingdom","Female","iOS","Control","0","0.00"
"1000357","USA","Female","iOS","Control","0","0.00"
"1000358","","Female","Android","Treatment","0","0.00"
"1000359","United Kingdom","Male","iOS","Treatment","0","0.00"
"1000360","Turkey","","iOS","Treatment","0","0.00"
"1000361","Brazil","Female","iOS","Treatment","0","0.00"
"1000362","France","Male","Android","Control","0","0.00"
"1000363","Spain","Male","Android","Control","0","0.00"
"1000364","Turkey","Female","Android","Control","0","0.00"
"1000365","France","Female","Android","Treatment","0","0.00"
"1000366","Turkey","","Android","Treatment","0","0.00"
"1000367","Brazil","Male","Android","Treatment","0","0.00"
"1000368","Brazil","","Android","Control","0","0.00"
"1000369","Brazil","Other","iOS","Control","0","0.00"
"1000370","Brazil","Male","Android","Treatment","0","0.00"
"1000371","USA","Male","Android","Control","0","0.00"
"1000372","Australia","Female","","Treatment","0","0.00"
"1000373","France","Female","Android","Control","0","0.00"
"1000374","Spain","Female","Android","Control","0","0.00"
"1000375","USA","Male","Android","Treatment","0","0.00"
"1000376","Mexico","Female","Android","Control","0","0.00"
"1000377","Brazil","","Android","Treatment","0","0.00"
"1000378","USA","Female","Android","Treatment","0","0.00"
"1000379","Mexico","Female","iOS","Control","0","0.00"
"1000381","Brazil","","Android","Treatment","0","0.00"
"1000382","Germany","Male","iOS","Control","0","0.00"
"1000383","Spain","","Android","Control","0","0.00"
"1000384","Germany","Female","iOS","Control","0","0.00"
"1000385","Germany","Male","Android","Control","0","0.00"
"1000386","Turkey","Male","Android","Control","0","0.00"
"1000387","Mexico","Female","Android","Treatment","0","0.00"
"1000388","United Kingdom","Female","iOS","Treatment","0","0.00"
"1000389","USA","Male","Android","Treatment","0","0.00"
"1000391","Brazil","","Android","Treatment","0","0.00"
"1000392","Spain","Female","Android","Control","0","0.00"
"1000393","USA","Female","Android","Control","0","0.00"
"1000394","Spain","Female","iOS","Control","0","0.00"
"1000395","USA","Female","Android","Control","0","0.00"
"1000396","Mexico","Other","Android","Control","0","0.00"
"1000397","Canada","Female","Android","Treatment","0","0.00"
"1000398","USA","Female","Android","Treatment","0","0.00"
"1000399","Germany","Male","iOS","Control","0","0.00"
"1000401","USA","Female","iOS","Control","0","0.00"
"1000402","Canada","","iOS","Control","0","0.00"
"1000403","Australia","Other","Android","Control","0","0.00"
"1000404","Mexico","Male","Android","Control","0","0.00"
"1000405","USA","Male","iOS","Control","0","0.00"
"1000406","Mexico","","Android","Control","0","0.00"
"1000407","Turkey","","iOS","Control","0","0.00"
"1000408","Brazil","Male","Android","Treatment","0","0.00"
"1000409","Brazil","Male","Android","Control","0","0.00"
"1000410","Canada","Female","Android","Treatment","0","0.00"
"1000411","United Kingdom","Female","iOS","Treatment","0","0.00"
"1000412","Turkey","Female","iOS","Control","0","0.00"
"1000413","Mexico","","Android","Treatment","0","0.00"
"1000414","Brazil","Male","Android","Treatment","0","0.00"
"1000416","USA","Male","Android","Control","0","0.00"
"1000418","USA","Female","Android","Treatment","0","0.00"
"1000419","USA","Female","iOS","Control","0","0.00"
"1000420","USA","Female","Android","Control","0","0.00"
"1000421","Mexico","Female","Android","Control","0","0.00"
"1000422","Turkey","","iOS","Control","0","0.00"
"1000423","USA","Female","Android","Treatment","0","0.00"
"1000424","Germany","Female","iOS","Treatment","0","0.00"
"1000425","USA","Female","Android","Treatment","0","0.00"
"1000426","Mexico","Female","iOS","Control","0","0.00"
"1000428","USA","Male","Android","Control","0","0.00"
"1000429","Mexico","Other","Android","Treatment","0","0.00"
"1000430","USA","Male","iOS","Control","0","0.00"
"1000431","Germany","Female","Android","Treatment","0","0.00"
"1000432","USA","","Android","Control","0","0.00"
"1000433","","Female","iOS","Treatment","0","0.00"
"1000434","Brazil","Male","iOS","Treatment","0","0.00"
"1000437","Germany","Male","Android","Control","0","0.00"
"1000438","Mexico","Female","iOS","Control","0","0.00"
"1000439","Mexico","Female","iOS","Control","0","0.00"
"1000440","United Kingdom","Male","Android","Treatment","0","0.00"
"1000441","Mexico","Female","Android","Control","0","0.00"
"1000442","Germany","Female","iOS","Control","0","0.00"
"1000443","USA","Male","Android","Control","0","0.00"
"1000445","Australia","Female","Android","Treatment","0","0.00"
"1000446","France","Female","Android","Control","0","0.00"
"1000447","USA","Female","iOS","Treatment","0","0.00"
